Date	Open	High	Low	Close	Volume	Dividends	Stock Splits
2020-11-23 00:00:00-05:00	114.06914317462709	114.49746457209459	110.73020141936897	110.82754516601562	127959300	0.0	0.0
2020-11-24 00:00:00-05:00	110.88595846342133	112.77445093316165	109.6009942581799	112.11250305175781	113874200	0.0	0.0
2020-11-25 00:00:00-05:00	112.48240834270746	113.65054804999696	112.11249174147993	112.94966125488281	76499200	0.0	0.0
2020-11-27 00:00:00-05:00	113.47533097531714	114.37090528252364	113.13462416571154	113.49479675292969	46691300	0.0	0.0
2020-11-30 00:00:00-05:00	113.86472083929621	117.75853018018704	113.70896490077166	115.8895034790039	169410200	0.0	0.0
2020-12-01 00:00:00-05:00	117.79746411967523	120.19215587053868	116.82401182614447	119.46206665039062	127728200	0.0	0.0
2020-12-02 00:00:00-05:00	118.78064316901394	120.0948096799896	117.68064477339988	119.81250762939453	89004200	0.0	0.0
2020-12-03 00:00:00-05:00	120.24082808918226	120.49392777356492	118.96560791819012	119.67623138427734	78967600	0.0	0.0
2020-12-04 00:00:00-05:00	119.3452462973935	119.59834596601074	118.29391606792319	119.0045394897461	78260400	0.0	0.0
2020-12-07 00:00:00-05:00	119.06294045566084	121.2629445857138	119.00453569816821	120.46471405029297	86712000	0.0	0.0
2020-12-08 00:00:00-05:00	121.06826612455384	121.66207262611567	119.82224093273689	121.07799530029297	82225500	0.0	0.0
2020-12-09 00:00:00-05:00	121.22401378468822	122.6063142688594	117.78772835245422	118.5470199584961	115089200	0.0	0.0
2020-12-10 00:00:00-05:00	117.30098952456378	120.58152609613698	116.96028274160534	119.96824645996094	81312200	0.0	0.0
2020-12-11 00:00:00-05:00	119.17975935630199	119.50100038149354	117.3496717985599	119.16029357910156	86939800	0.0	0.0
2020-12-14 00:00:00-05:00	119.3452505477775	120.07533977310263	118.31339348591051	118.5470199584961	79184500	0.0	0.0
2020-12-15 00:00:00-05:00	121.0390623043862	124.50455773983639	120.83463820097641	124.4850845336914	157243700	0.0	0.0
2020-12-16 00:00:00-05:00	124.0275561892667	124.96206204213269	123.2001158255996	124.41693115234375	98208600	0.0	0.0
2020-12-17 00:00:00-05:00	125.47800506998152	126.13996040824293	124.64083543417424	125.28331756591797	94359800	0.0	0.0
2020-12-18 00:00:00-05:00	125.53640555307189	125.67268827051221	122.77179737031575	123.2974624633789	192541500	0.0	0.0
2020-12-21 00:00:00-05:00	121.70100182150271	124.90366074139115	120.17268202586978	124.8257827758789	121251600	0.0	0.0
2020-12-22 00:00:00-05:00	128.1160699450411	130.8417396142282	126.20809672049869	128.37890625	168904800	0.0	0.0
2020-12-23 00:00:00-05:00	128.65144655619818	128.91426795602177	127.30807776451475	127.48330688476562	88223700	0.0	0.0
2020-12-24 00:00:00-05:00	127.83378405985889	129.91697172820207	127.61962333055864	128.46652221679688	54930100	0.0	0.0
2020-12-28 00:00:00-05:00	130.43289960768968	133.69395641508856	129.96563173528466	133.06121826171875	124486200	0.0	0.0
2020-12-29 00:00:00-05:00	134.38509099699746	135.10543618196706	130.77357648181422	131.2895050048828	121047300	0.0	0.0
2020-12-30 00:00:00-05:00	131.98063489209892	132.37975381009915	129.8585016321147	130.17001342773438	96452100	0.0	0.0
2020-12-31 00:00:00-05:00	130.52047160916396	131.16295362039511	128.22312384324488	129.16737365722656	99116600	0.0	0.0
2021-01-04 00:00:00-05:00	129.97536179433877	130.06296894085764	123.39482183574111	125.97447204589844	143301900	0.0	0.0
2021-01-05 00:00:00-05:00	125.46826076163048	128.24260563447913	125.020466187956	127.53197479248047	97664900	0.0	0.0
2021-01-06 00:00:00-05:00	124.32932869572905	127.57092663069263	123.02489875437408	123.23905944824219	155088000	0.0	0.0
2021-01-07 00:00:00-05:00	124.95232359796171	128.13551641563382	124.46559750336911	127.4443588256836	109578200	0.0	0.0
2021-01-08 00:00:00-05:00	128.91425901030706	129.10896132011973	126.77266728567469	128.5443572998047	105158200	0.0	0.0
2021-01-11 00:00:00-05:00	125.76030156918269	126.71428063801753	125.08861712398671	125.55587005615234	100384500	0.0	0.0
2021-01-12 00:00:00-05:00	125.08862234580894	126.24703297603195	123.49216114503781	125.38066101074219	91951100	0.0	0.0
2021-01-13 00:00:00-05:00	125.34173316138947	127.9603226503501	125.07891169236268	127.41519165039062	88636800	0.0	0.0
2021-01-14 00:00:00-05:00	127.32757155716695	127.52225905827079	125.34172042627678	125.48774719238281	90221800	0.0	0.0
2021-01-15 00:00:00-05:00	125.36116272463164	126.76293615289802	123.62841914071917	123.76470184326172	111598500	0.0	0.0
2021-01-19 00:00:00-05:00	124.38772578454656	125.29304408982054	123.57002946950722	124.4364013671875	90757300	0.0	0.0
2021-01-20 00:00:00-05:00	125.24435806944973	128.9726816127556	125.13727773804456	128.52488708496094	104319500	0.0	0.0
2021-01-21 00:00:00-05:00	130.24795849137539	135.96212039668015	130.0435269134471	133.2364501953125	120150900	0.0	0.0
2021-01-22 00:00:00-05:00	132.66208095000118	136.13731286135894	131.43553637442392	135.37802124023438	114459400	0.0	0.0
2021-01-25 00:00:00-05:00	139.2718354812106	141.23819854253642	132.9151779412319	139.1258087158203	157611700	0.0	0.0
2021-01-26 00:00:00-05:00	139.787742121757	140.46915569228537	137.6169330170498	139.3594207763672	98390600	0.0	0.0
2021-01-27 00:00:00-05:00	139.62224478331817	140.46915831522645	136.68242977361535	138.2886199951172	140843800	0.0	0.0
2021-01-28 00:00:00-05:00	135.816042617107	138.2204705183577	133.07090053569834	133.45054626464844	142621100	0.0	0.0
2021-01-29 00:00:00-05:00	132.22404319902353	133.10988846080656	126.7532453845792	128.456787109375	177523800	0.0	0.0
2021-02-01 00:00:00-05:00	130.19930300299205	131.78603571053344	127.45415916690521	130.57894897460938	106239800	0.0	0.0
2021-02-02 00:00:00-05:00	132.12667146199954	132.69127555683025	131.0364096809211	131.4063262939453	83305400	0.0	0.0
2021-02-03 00:00:00-05:00	132.15586101329262	132.16560504134387	130.06294479305137	130.38418579101562	89880900	0.0	0.0
2021-02-04 00:00:00-05:00	132.68157041122387	133.75235918193923	131.01696020484349	133.7426300048828	84183100	0.0	0.0
2021-02-05 00:00:00-05:00	133.90345338134028	133.97168912108438	132.4508369108214	133.3282470703125	75693800	0.205	0.0
2021-02-08 00:00:00-05:00	132.61661008272995	133.5232814106689	131.53446261926186	133.4745330810547	71297200	0.0	0.0
2021-02-09 00:00:00-05:00	133.19178552172198	134.4201778248724	132.44111786524098	132.5970916748047	76774200	0.0	0.0
2021-02-10 00:00:00-05:00	133.0553056014661	133.5525177010359	131.02749721967888	131.99266052246094	73046600	0.0	0.0
2021-02-11 00:00:00-05:00	132.4898491628531	132.9675589258699	130.4133074654321	131.7391815185547	64280000	0.0	0.0
2021-02-12 00:00:00-05:00	130.97873504321333	132.12911793128706	130.33529298247856	131.97312927246094	60145100	0.0	0.0
2021-02-16 00:00:00-05:00	132.0901279755408	132.59706880200096	129.45786770907952	129.84783935546875	80576300	0.0	0.0
2021-02-17 00:00:00-05:00	127.95652384973054	128.9021846827299	126.22119084968794	127.55680847167969	97918500	0.0	0.0
2021-02-18 00:00:00-05:00	125.95798047907508	126.73790904839909	124.21290350757396	126.45519256591797	96856700	0.0	0.0
2021-02-19 00:00:00-05:00	126.9719012661051	127.43010877587982	125.5680327149572	126.61117553710938	87668800	0.0	0.0
2021-02-22 00:00:00-05:00	124.7978296513902	126.46492703235708	122.44830783858197	122.83827209472656	103916400	0.0	0.0
2021-02-23 00:00:00-05:00	120.65450174383162	123.53047464131258	115.41924807085041	122.7018051147461	158273000	0.0	0.0
2021-02-24 00:00:00-05:00	121.80486663626253	122.40930413496974	119.16286991288813	122.20457458496094	111039900	0.0	0.0
2021-02-25 00:00:00-05:00	121.55138034144545	123.28671325851347	117.51526677717865	117.95397186279297	148199500	0.0	0.0
2021-02-26 00:00:00-05:00	119.51382934353043	121.71712094720249	118.15870939243611	118.21720886230469	164560400	0.0	0.0
2021-03-01 00:00:00-05:00	120.64473383419431	124.71984514122286	119.70882406427694	124.58335876464844	116307900	0.0	0.0
2021-03-02 00:00:00-05:00	125.18779891061432	125.49001767022227	121.87311395477933	121.98035430908203	102260900	0.0	0.0
2021-03-03 00:00:00-05:00	121.6781252666424	122.55554294590044	118.78265064406548	118.99713134765625	112966300	0.0	0.0
2021-03-04 00:00:00-05:00	118.69492201638303	120.49849839926789	115.64346591859298	117.11557006835938	178155000	0.0	0.0
2021-03-05 00:00:00-05:00	117.94425306669439	118.8801629015518	114.61981660015222	118.37320709228516	153766600	0.0	0.0
2021-03-08 00:00:00-05:00	117.89549463389245	117.96373782106434	113.29393276187487	113.44017028808594	154376600	0.0	0.0
2021-03-09 00:00:00-05:00	116.04317714685729	118.99714411910483	115.80920155325997	118.05148315429688	129525800	0.0	0.0
2021-03-10 00:00:00-05:00	118.63641969338748	119.10437082693089	116.45262294368767	116.96932983398438	111943300	0.0	0.0
2021-03-11 00:00:00-05:00	119.4651060547753	120.11829196722469	118.21722627040926	118.899658203125	103026500	0.0	0.0
2021-03-12 00:00:00-05:00	117.37879987716553	118.12947496626138	116.16991732521446	117.99298858642578	88105100	0.0	0.0
2021-03-15 00:00:00-04:00	118.36345366505867	120.8884590376453	117.39829045128926	120.87870788574219	92403800	0.0	0.0
2021-03-16 00:00:00-04:00	122.54579497339591	124.02765763412758	121.59039037182497	122.41905975341797	115227900	0.0	0.0
2021-03-17 00:00:00-04:00	120.93720389555035	122.7017830040472	119.27010655149442	121.62938690185547	111932600	0.0	0.0
2021-03-18 00:00:00-04:00	119.79657666968748	120.08905176241495	117.30081698009522	117.50554656982422	121229700	0.0	0.0
2021-03-19 00:00:00-04:00	116.89135739424152	118.3829639984745	116.67687665204714	116.97909545898438	185549500	0.0	0.0
2021-03-22 00:00:00-04:00	117.31057178355127	120.76174377054971	117.24232858485148	120.29378509521484	111912300	0.0	0.0
2021-03-23 00:00:00-04:00	120.23528056214857	121.1224420531035	119.07513886679595	119.46510314941406	95467100	0.0	0.0
2021-03-24 00:00:00-04:00	119.73808337691133	119.8160777258849	117.05708899403655	117.07658386230469	88530500	0.0	0.0
2021-03-25 00:00:00-04:00	116.5403780411406	118.60718345893137	116.0139273940255	117.56402587890625	98844700	0.0	0.0
2021-03-26 00:00:00-04:00	117.33005170542276	118.43170133574063	115.93593444848634	118.16847229003906	94071200	0.0	0.0
2021-03-29 00:00:00-04:00	118.59744153314395	119.50410536738507	117.70052885181629	118.34396362304688	80819200	0.0	0.0
2021-03-30 00:00:00-04:00	117.09608701094061	117.3788109495409	115.87745319177584	116.891357421875	85671900	0.0	0.0
2021-03-31 00:00:00-04:00	118.59743876993915	120.42051011090868	118.10998526692909	119.08489227294922	118323800	0.0	0.0
2021-04-01 00:00:00-04:00	120.5570011392304	121.06394949790783	119.41635431579364	119.91355895996094	75089100	0.0	0.0
2021-04-05 00:00:00-04:00	120.7617388309021	122.99427686554803	119.98181021656318	122.74079895019531	88651200	0.0	0.0
2021-04-06 00:00:00-04:00	123.3257537495473	123.93994257277194	122.49708416451213	123.04302978515625	80171300	0.0	0.0
2021-04-07 00:00:00-04:00	122.67254799737614	124.71010003062226	121.99985979599343	124.69060516357422	83466700	0.0	0.0
2021-04-08 00:00:00-04:00	125.71428258902868	127.11815136089456	125.29507962637896	127.08890533447266	88844600	0.0	0.0
2021-04-09 00:00:00-04:00	126.54292881700623	129.70161790758218	126.22120772891054	129.66262817382812	106686700	0.0	0.0
2021-04-12 00:00:00-04:00	129.19469541138892	129.5164165453594	127.3521215538503	127.94681549072266	91420000	0.0	0.0
2021-04-13 00:00:00-04:00	129.11666186406666	131.28095619861375	128.619449864356	131.0567169189453	91266500	0.0	0.0
2021-04-14 00:00:00-04:00	131.55393195001986	131.6124239805342	128.35623869078685	128.71694946289062	87222800	0.0	0.0
2021-04-15 00:00:00-04:00	130.46203997416845	131.61242290057214	130.2865490081675	131.12496948242188	89347100	0.0	0.0
2021-04-16 00:00:00-04:00	130.92998916765907	131.29069993150603	129.93558004398386	130.7935028076172	84922400	0.0	0.0
2021-04-19 00:00:00-04:00	130.15982336917756	132.07064756343885	129.99409097045535	131.45645141601562	94264200	0.0	0.0
2021-04-20 00:00:00-04:00	131.6319582978669	132.12915555406386	128.502500021129	129.76988220214844	94812300	0.0	0.0
2021-04-21 00:00:00-04:00	129.0386769276597	130.39379691363274	128.00527800142257	130.1500701904297	68847100	0.0	0.0
2021-04-22 00:00:00-04:00	129.7016461870522	130.78379376444718	128.11255758082413	128.62925720214844	84566500	0.0	0.0
2021-04-23 00:00:00-04:00	128.84370608473515	131.72942232628785	128.84370608473515	130.9495086669922	78657500	0.0	0.0
2021-04-26 00:00:00-04:00	131.44673317968144	131.67095765954295	130.20859693053708	131.33949279785156	66905100	0.0	0.0
2021-04-27 00:00:00-04:00	131.6221681983873	132.01213986314156	130.74475798551163	131.01773071289062	66015800	0.0	0.0
2021-04-28 00:00:00-04:00	130.93975103357886	131.6319415185454	129.74061964154626	130.2280731201172	107760100	0.0	0.0
2021-04-29 00:00:00-04:00	133.0455464580238	133.630496551131	129.12641653636294	130.1305694580078	151101000	0.0	0.0
2021-04-30 00:00:00-04:00	128.47320202841144	130.20853474127574	127.78102661111261	128.16123962402344	109839500	0.0	0.0
2021-05-03 00:00:00-04:00	128.7267036427075	130.70577838338053	128.5219815192614	129.2141571044922	75135100	0.0	0.0
2021-05-04 00:00:00-04:00	127.89803078882261	128.19050581616014	123.52069371953515	124.64183807373047	137564700	0.0	0.0
2021-05-05 00:00:00-04:00	125.95799373768833	127.17662760681438	124.75886217572076	124.88560485839844	84000900	0.0	0.0
2021-05-06 00:00:00-04:00	124.68085970531065	126.49418737954478	123.93992827849607	126.48444366455078	78128300	0.0	0.0
